120.22,5.1373e-08,3.8456e-08,7.8396e-08,4.5422e-08,4.4928e-09,6.7047e-08,1.9419e-07,6.715e-08,5.5314e-07,1.2731e-08,6.754e-10,3.176e-07,4.9081e-07,3.4782e-08,1.141e-07,0.00024526,2.623e-07,1.1608e-08,4.577e-07,3.1583e-08,3.8851e-08,1.0046e-07,7.6311e-08,6.0126e-08,3.0185e-09,1.2931e-08,1.5181e-07,4.5705e-09,1.5873e-08,1.7474e-08,2.9376e-08,2.5705e-07,7.7262e-08,0.0006784,6.5509e-08,5.3311e-08,2.2841e-08,1.1862e-07,1.2931e-08,6.196e-08,2.3578e-08,0.00016251,0.00027745,1.8688e-09,1.5272e-07,6.0398e-09,1.7132e-07,1.0886e-07,1.3418e-07,4.3974e-08,7.5066e-08,5.0283e-09,5.3414e-08,4.6901e-08,8.1721e-08,4.0527e-08,3.0968e-08,1.0654e-07,1.3697e-07,2.1263e-07,1.6254e-07,3.4425e-08,4.7579e-08,1.9848e-07,2.9155e-08,5.2114e-08,3.8218e-08,6.8081e-08,1.1862e-07,6.4015e-08,2.3194e-08,3.7862e-09,1.4624e-08,1.0637e-07,3.9296e-08,1.6817e-07,2.2e-07,0.00039207,4.7101e-09,3.886e-09,1.3938e-08,2.607e-08,1.7337e-08,0.0010762,0.0011895,6.6114e-08,3.8218e-08,2.4174e-08,2.8616e-09,1.7474e-08,3.0968e-08,2.7138e-08,2.9395e-08,3.2821e-08,658.27,4.0409e-08,1.7252e-08,0.00016346,5.8872e-08,7.8419e-08,2.1196e-08,1.0374e-08,4.7374e-08,4.0527e-08,4.0527e-08,2.4174e-08,2.7104e-08,2.7732e-08,2.2097e-09,0.00089402,2.2849e-07,2.7166e-08,4.9772e-07,0.0021885,1.2931e-08,7.0075e-05,8.7458e-09,1.282e-07,2.9923e-08,4.0527e-08,1.6254e-07,1.4834e-08,1.4895e-08,2.9574e-08,3.4325e-08,0.00014015,5.1257e-08,1.5095e-07,1.3042e-09,1.1381e-07,3.0596e-08,3.0968e-08,0.00030377,4.3588e-08,7.0275e-07,6.3297e-07,1.5163e-09,3.479e-08,1.5501e-08,9.8045e-09,2.941e-08,1.1878e-07,0.00036211,2.5531e-08,1.0365e-07,6.3345e-08,9.6846e-09,8.0507e-08,1.9382e-07,5.47e-08,2.3111e-09,6.7315e-09,9.5312e-09,2.3125e-08,0.00064114,4.1229e-08,0.0003648,1.1608e-08,9.5866e-08,7.7551e-08,2.6728e-08,1.9203e-07,1.2931e-08,0.00054919,1.0483e-07,9.4414e-08,4.9006e-08,0.00015188,4.7212e-09,2.0221e-07,2.127e-07,6.6697e-08,3.0181e-08,6.1393e-08,6.5006e-09,1.958e-08,1.4834e-08,1.0654e-07,6.3045e-08,5.9061e-08,6.7434e-08,4.3938e-08,8.1559e-08,1.1862e-07,1.3311e-07,3.7629e-07,8.2209e-08,4.4138e-09,7.9033e-09,8.9562e-07,1.7664e-09,2.6194e-08,2.1389e-08,1.5143e-08,2.4593e-07,5.029e-07,1.058e-07,1.7072e-07,6.2357e-08,1.8041e-07,5.912e-08,6.1233e-08,1.848e-07,2.4174e-08,1.6719e-07,6.4381e-08,3.9358e-08,4.0527e-08,3.5533e-08,1.0157e-08,5.9683e-08,5.167e-09,1.1862e-07,8.2066e-08,1.2662e-08,8.5455e-08,2.2225e-08,1.412e-07,3.9687e-07,1.0962e-07,2.2022e-07,3.2346e-08,4.7056e-08,1.7027e-08,5.0667e-08,1.1182e-08,3.5533e-08,1.4323e-07,9.4089e-09,4.9913e-08
0.012443,45.494,3.9603,3.5365,3.0502,0.035493,7.5155,0.16645,5.6506,0.93069,0.0053256,0.0085336,30.464,17.335,8.9555,21.97,0.082987,7.6613,0.5312,34.326,20.118,2.5855,3.1656,8.1941,5.9623,0.27266,1.3419,22.252,0.30482,0.36398,1.8095,1.4925,2.7252,11.551,0.22954,4.0736,22.253,1.0353,22.388,1.3419,1.1033,1.5659,0.054985,0.093877,0.4195,11.475,0.025991,3.2142,38.171,90.764,4.2619,9.8788,2.6416,1.996,0.85041,2.3936,11.319,15.747,29.65,16.95,78.715,3.3709,4.4823,2.0063,3.6061,3.8945,0.77943,3.2533,19.734,22.388,38.862,1.0237,1.6392,3.0981,46.663,1.1775,57.177,67.342,0.13266,0.16516,1.3945,0.84245,8.9423,11.073,0.36414,0.40249,2.2747,3.2533,0.021623,1.5559,1.8095,15.747,4.1382,0.74354,1.8118,0.1922,2.4274,1.3333,0.055307,2.1286,20.01,0.93363,1.306,7.4043,11.319,11.319,0.021623,10.689,0.92424,0.74166,0.3025,2.3893,0.15875,16.809,0.7405,1.3419,0.023711,0.0046719,40.161,1.2543,11.319,3.3709,4.0116,0.63846,6.3623,2.9381,0.047421,3.1581,2.3565,0.017761,2.9721,0.86173,15.747,0.10278,4.2428,18.779,19.628,0.050757,6.8466,0.83222,0.6443,0.90054,3.1306,0.12252,0.078313,1.2399,3.0401,0.57051,4.3956,3.1961,3.5884,0.13751,0.046559,2.5185,1.7213,0.21694,4.0075,0.12343,0.5312,8.0597,0.16132,14.056,4.3114,1.3419,0.18582,18.895,47.288,27.066,0.051391,0.26625,14.704,7.1058,5.4662,3.5291,3.9875,0.72248,9.1304,4.0116,29.65,0.061141,28.731,15.672,7.8933,36.679,22.388,0.082276,0.92642,8.8276,0.029875,0.29835,0.00030304,0.0020108,3.4731,6.9726,2.4967,33.253,61.173,13.499,0.17061,15.16,0.48564,10.377,0.75074,0.7113,0.021623,2.3886,2.2656,6.7595,11.319,5.5301,4.1689,6.1638,2.182,22.388,29.076,0.17344,11.794,1.9358,53.82,0.8696,5.716,33.069,6.4035,13.236,0.47909,8.3478,1.0732,5.5301,0.60383,0.30748,1.0749
0.015495,6.588,36.977,35.488,26.273,0.054683,5.1772,0.15143,39.8,0.8374,0.0074081,0.009715,6.6467,34.287,15.309,23.141,0.10334,14.709,0.37931,19.594,5.1498,0.70647,4.8772,44.441,26.805,2.0497,0.41545,3.1066,0.85483,0.41437,2.0649,3.293,2.1348,28.547,0.28584,29.596,7.4852,2.0229,4.1883,0.41545,0.37104,9.5336,0.06847,0.1169,0.18088,16.939,0.040043,5.3591,7.9804,18.239,16.701,29.449,0.74971,19.402,7.8338,0.64909,3.4308,4.8022,6.7455,8.8836,10.713,1.1336,1.4265,2.1037,3.3116,0.54371,0.88733,1.0044,27.52,4.1883,13.305,2.0593,0.64025,0.43252,8.4959,11.124,7.7818,22.907,0.1652,0.25698,0.19468,2.6097,4.5403,1.5573,0.45344,0.5012,12.483,1.0044,0.019413,0.20322,2.0649,4.8022,11.41,0.54164,9.1731,0.23934,24.49,4.3934,0.068871,4.1378,2.7949,0.28905,3.3145,1.3815,3.4308,3.4308,0.019413,4.032,0.98488,0.15036,0.37668,18.088,0.18072,34.023,0.92211,0.41545,0.029526,0.0074878,5.6069,8.055,3.4308,1.1336,2.7755,0.72685,3.3736,28.19,0.059051,17.357,3.3774,0.026718,3.209,0.99288,4.8022,0.12799,0.60732,192.63,24.17,0.088604,10.089,0.25978,0.73349,2.0291,4.299,0.15257,0.12065,1.9102,4.9848,1.2404,8.1687,5.1226,20.869,0.38564,0.053004,1.7302,1.2301,0.27014,1.0704,0.15371,0.37931,14.881,0.24854,3.2192,1.8239,0.41545,0.2314,3.26,22.162,6.2659,0.063994,0.74598,25.479,12.726,37.181,0.9643,16.26,2.4176,1.2747,2.7755,6.7455,0.096077,14.027,6.1821,16.435,5.3088,4.1883,0.074193,0.83887,1.6471,0.046028,2.6372,0.00037736,0.0030979,3.9288,5.4116,3.7185,25.803,17.913,33.087,0.15385,2.1165,0.74821,20.523,1.1294,0.64142,0.019413,18.262,3.0532,7.5667,3.4308,4.896,0.58202,30.181,0.68013,4.1883,24.879,0.26721,1.6465,4.3885,11.597,1.3082,1.6906,8.7949,6.4074,8.5108,4.3038,20.651,6.9237,4.896,0.90837,0.21971,1.2238
0.027647,5.149,31.06,138.67,44.261,0.10157,6.6858,0.25674,61.643,1.129,0.013964,0.0067154,6.6289,65.447,11.857,24.623,0.18438,23.696,0.26387,26.336,4.1333,0.92843,8.2473,32.634,42.088,1.4628,0.29361,2.4934,1.6459,0.28643,1.4271,2.2787,2.8731,35.1,0.51001,91.92,7.4321,3.367,3.7081,0.29361,0.49218,24.237,0.12217,0.20858,0.12804,22.526,0.074381,10.404,7.347,14.51,27.177,30.196,0.53962,35.795,11.022,0.85179,2.4265,3.4525,7.1233,11.472,8.5986,1.5037,1.0068,1.4634,4.4718,0.43639,0.61336,0.71018,19.919,3.7081,10.509,3.9059,0.71526,0.34715,6.3842,13.829,6.2458,20.281,0.29475,0.47673,0.15626,6.3605,5.3633,1.243,0.80905,0.89427,9.5675,0.71018,0.026142,0.16311,1.4271,3.4525,14.536,0.3744,24.587,0.42704,37.377,6.7665,0.12288,6.8901,2.2432,0.20428,4.5645,1.2231,2.4265,2.4265,0.026142,4.516,1.6535,0.10822,0.6721,17.875,0.12492,66.132,1.6453,0.29361,0.052681,0.014219,4.5002,8.8142,2.4265,1.5037,1.967,0.50243,2.4031,23.579,0.10536,43.219,5.9853,0.048789,5.558,1.7798,3.4525,0.22836,0.48251,631.5,32.492,0.061381,7.1397,0.18335,0.50702,1.4049,2.9738,0.27223,0.22412,3.5482,7.3707,2.2421,12.758,9.7275,51.874,0.71928,0.036638,1.2259,1.623,0.482,1.3823,0.27425,0.26387,20.773,0.46167,2.3171,2.452,0.29361,0.41287,3.0008,16.318,4.5399,0.11418,1.3914,36.525,10.146,46.377,1.2453,32.121,3.4721,1.0231,1.967,7.1233,0.18044,11.13,7.9685,11.708,4.1649,3.7081,0.099742,1.4624,1.4583,0.085497,2.0401,0.00067331,0.0057545,2.7331,3.9743,2.6946,33.321,23.34,23.804,0.20683,1.6987,1.3898,14.498,2.0623,0.8623,0.026142,18.033,5.173,5.3192,2.4265,3.4958,0.46714,48.968,0.48104,3.7081,18.296,0.49635,1.3215,6.7659,8.3473,2.3888,2.2368,8.0163,7.2246,6.021,4.9441,26.334,5.5523,3.4958,1.6587,0.15284,0.84591
0.067431,18.695,96.8,186.32,123.52,0.20476,20.02,0.55886,0.00012313,3.0904,0.027746,0.028709,21.46,128.57,40.582,79.257,0.44972,54.964,1.0742,72.311,14.883,2.7319,18.244,105.54,99.849,4.7055,1.1325,8.9779,3.189,1.2245,6.1074,10.032,7.8786,105.32,1.2439,0.00012012,24.184,7.5626,12.578,1.1325,1.3915,46.925,0.29797,0.50874,0.46376,62.515,0.14994,20.069,24.451,52.387,63.789,92.064,2.0771,87.735,37.244,2.51,9.3593,13.212,21.912,34.353,30.96,4.2514,3.8828,5.9575,12.221,1.5713,2.6221,2.739,71.339,12.578,38.007,7.6976,2.1474,1.25,24.19,52.547,22.489,68.792,0.71892,0.96212,0.56262,11.346,16.474,4.4836,1.9733,2.1812,42.529,2.739,0.071642,0.58731,6.1074,13.212,41.62,1.6006,45.666,1.0416,103.93,16.222,0.29972,15.481,8.077,0.79566,12.251,4.1489,9.3593,9.3593,0.071642,13.692,3.6869,0.41657,1.6393,76.335,0.53405,127.41,4.0129,1.1325,0.12849,0.02804,16.204,26.156,9.3593,4.2514,7.0231,2.1479,8.5577,75.389,0.25698,84.356,12.617,0.099947,11.964,3.7259,13.212,0.55699,1.7696,1002.6,89.201,0.27828,23.122,0.70709,2.1675,6.2765,12.746,0.66397,0.45179,7.1528,18.396,4.6052,30.558,19.183,102.35,1.4293,0.15663,4.3844,4.6468,1.1756,4.1391,0.66891,1.0742,54.426,0.93066,8.9188,6.7312,1.1325,1.007,10.115,60.561,17.431,0.2785,2.7649,94.511,36.839,129.75,3.729,69.791,8.8208,3.6838,7.0231,21.912,0.35977,40.205,23.861,39.486,15.534,12.578,0.27381,3.1222,4.9464,0.17235,9.0983,0.0016422,0.0116,11.126,14.772,8.7638,99.779,68.565,76.812,0.56779,6.1166,2.8017,53.961,4.2248,2.3672,0.071642,77.088,11.436,19.982,9.3593,12.592,1.682,114.97,1.8554,12.578,66.703,1.0006,4.7584,16.382,32.13,4.8937,6.4522,26.999,22.748,21.789,20.742,78.414,18.069,12.592,3.3981,0.62221,3.6163
0.011851,0.38652,0.35798,0.75974,0.36382,4.4779,1.6436,11.725,0.9093,8.4092,0.60203,9.2487e-05,1.7437,67.971,0.32721,1.8247,0.079037,28.884,0.0041325,39.693,0.2718,0.82034,25.32,0.42061,1.4714,0.029139,0.01042,0.1966,0.26332,0.0039448,0.019655,0.031261,7.1812,1.5271,0.21862,0.80194,0.62419,2.8707,1.2672,0.01042,0.60644,0.39102,0.052368,0.089408,0.0032942,8.5404,3.3969,55.831,2.0112,1.232,1.2417,1.1064,0.020744,0.21778,0.077562,1.1896,0.086433,0.15923,2.4196,3.7966,1.4009,1.8528,0.035182,0.020155,17.361,0.034408,0.0084474,0.025262,0.55559,1.2672,0.45566,2.855,0.057319,0.027372,0.37731,0.10199,1.3002,3.2771,0.12635,0.90366,0.01232,0.57804,0.36258,0.10564,0.3468,0.38333,0.11118,0.025262,0.62655,0.016494,0.019655,0.15923,0.67683,0.0057845,0.81261,0.18305,0.25165,0.55433,0.052674,8.5578,0.23317,0.0072495,0.33696,0.41636,0.086433,0.086433,0.62655,0.36197,4.1384,0.0063765,0.2881,0.15927,0.0017205,72.633,0.70525,0.01042,0.022582,0.59562,0.35483,0.096295,0.086433,1.8528,0.043313,0.0069196,0.04996,0.24756,0.045164,1.1013,38.958,0.28591,19.657,6.5491,0.15923,0.09789,0.037486,3.1966,54.732,0.00083875,0.10754,0.0064621,0.0069828,0.019235,0.040957,0.11669,10.235,72.096,6.4863,0.85818,7.0609,78.098,1.0027,0.16372,0.0005046,0.027192,1.3094,0.20661,0.6765,0.11756,0.0041325,5.3642,21.084,0.10359,5.7264,0.01042,0.17698,0.63574,0.589,0.20374,0.048945,0.3518,13.312,0.34326,0.72258,0.69029,1.4216,0.20639,0.080669,0.043313,2.4196,7.8922,0.6102,0.74213,0.20841,0.32538,1.2672,0.23279,43.362,0.49639,3.9046,0.022934,0.00028862,0.2628,0.037641,0.13682,0.035394,6.1826,12.277,0.32168,0.47654,0.15555,63.471,0.56048,12.144,1.9874,0.62655,0.16068,11.52,0.073259,0.086433,0.059709,0.036833,1.2006,0.017135,1.2672,0.59958,7.6896,0.1042,1.1061,0.42842,17.944,2.5025,1.1868,0.66199,0.14073,0.036827,1.139,0.062482,0.059709,9.7678,0.0023937,0.01165
0.0098665,4.5661,1.8909,2.7899,1.9846,0.091695,34.231,0.42722,4.7625,2.3888,0.013729,0.0010427,12.621,48.431,2.4875,13.414,0.065803,24.237,0.050046,91.947,3.4415,4.9369,8.1782,2.2817,5.5161,0.16146,0.12619,2.3618,0.38868,0.044474,0.2211,0.24708,6.5742,10.36,0.18201,3.4573,8.3065,2.9738,14.219,0.12619,2.4224,1.3759,0.043599,0.074438,0.039893,31.866,0.067146,8.3036,22.643,14.84,4.3526,7.0125,0.25121,0.98037,0.36302,4.4113,1.0467,1.9284,27.383,52.497,15.724,7.401,0.42607,0.22723,9.3145,0.41336,0.095236,0.30593,4.2203,14.219,5.8144,2.6221,0.67933,0.32883,4.516,0.52005,14.589,37.087,0.10519,0.42997,0.14801,0.9891,4.0902,1.2409,0.28873,0.31915,0.60141,0.30593,0.0555,0.18524,0.2211,1.9284,3.8042,0.070052,1.9212,0.1524,1.2312,1.4263,0.043854,6.4062,2.6163,0.087794,1.3709,4.6718,1.0467,1.0467,0.0555,4.6044,2.4233,0.076556,0.23986,0.82891,0.019397,44.386,0.58716,0.12619,0.018801,0.012069,4.2627,0.43695,1.0467,7.401,0.49234,0.078012,0.60503,1.2668,0.037602,3.2645,6.132,0.046237,7.7375,2.2434,1.9284,0.081499,0.45034,11.442,58.396,0.0062018,1.0589,0.078258,0.078725,0.13949,0.41719,0.097152,0.20232,3.2031,10.014,1.161,10.563,8.257,3.2975,0.21751,0.0056889,0.3069,6.9837,0.17201,5.3135,0.097875,0.050046,13.721,0.41676,1.2446,8.5981,0.12619,0.14734,5.4131,7.0772,2.4543,0.040749,0.46739,33.66,1.8878,4.05,4.7871,4.1643,0.74487,0.96911,0.49234,27.383,0.15795,7.232,9.5491,1.5551,3.8798,14.219,0.21118,2.3778,5.5698,0.077181,0.11724,0.00024029,0.0051947,0.42436,1.1592,0.33057,102.19,97.427,2.2497,0.43791,1.7454,1.2546,3.054,1.9544,1.8257,0.0555,0.83623,5.9538,0.82592,1.0467,0.6739,0.44249,5.3151,0.20751,14.219,5.7125,0.44807,1.2518,2.4516,5.1454,2.2639,11.326,9.9305,5.7167,1.5569,0.18826,7.6186,0.31923,0.6739,1.572,0.028988,0.13134
0.02718,0.096183,0.052604,0.1019,0.052691,0.62216,0.40634,469.19,0.12938,77.07,2.8814,2.1478e-05,0.51528,9.1163,0.055557,0.33271,0.18127,4.0642,0.0010815,9.8601,0.065114,0.66377,3.3959,0.065112,0.19775,0.0046677,0.0027477,0.057002,0.035317,0.00091611,0.0045544,0.0060295,26.338,0.2569,0.5014,0.10899,0.13851,0.3858,0.66191,0.0027477,0.22027,0.052444,0.12011,0.20506,0.00081338,1.7691,1.3656,7.7522,0.49853,0.30479,0.16653,0.18305,0.0051219,0.029673,0.010719,2.2893,0.024216,0.039317,0.59744,0.93862,0.55904,0.67298,0.0088849,0.0046806,14.1,0.0099764,0.0019618,0.0066614,0.095171,0.66191,0.1059,0.38291,0.0098587,0.0079363,0.10228,0.014146,0.53049,0.80916,0.28978,0.1212,0.0035722,0.077527,0.062558,0.026289,0.79539,0.87918,0.017105,0.0066614,10.816,0.0048705,0.0045544,0.039317,0.11311,0.0015138,0.10899,0.41983,0.034621,0.074347,0.12081,1.1478,0.094979,0.0019117,0.045193,0.17045,0.024216,0.024216,10.816,0.065152,0.6514,0.0019006,0.66076,0.022923,0.00039955,9.7415,1.6175,0.0027477,0.051792,1.1914,0.1117,0.014256,0.024216,0.67298,0.010142,0.001607,0.012336,0.034873,0.10358,0.1477,5.6956,0.038346,3.5728,0.89327,0.039317,0.22451,0.010869,0.42873,29.525,0.00013436,0.021813,0.001704,0.0016216,0.0034039,0.00902,0.26763,5.9652,9.6695,1.1522,0.1151,1.0965,10.658,0.13448,0.021958,0.00011718,0.0063219,0.32498,0.47386,0.46152,0.26962,0.0010815,0.8373,24.357,0.025778,9.0517,0.0027477,0.4059,0.22355,0.12137,0.050568,0.11226,0.047184,2.2194,0.064768,0.10863,0.3257,0.19066,0.027681,0.023389,0.010142,0.59744,12.974,0.11121,0.18324,0.036508,0.096078,0.66191,3.7175,74.541,0.28599,0.6787,0.0032014,0.00066194,1.731,0.0087414,0.023231,0.0068095,1.5299,4.0469,0.055447,2.9534,0.063363,49.845,0.10353,2.6977,9.6837,10.816,0.023126,1.5547,0.017013,0.024216,0.013882,0.010679,0.1672,0.0042308,0.66191,0.10547,1.0313,0.030212,0.14835,0.11668,58.626,2.4912,0.33334,0.12331,0.032071,0.0051408,0.19287,0.0087162,0.013882,20.661,0.00062477,0.0027055
0.031029,10.78,45.643,80.771,3.8325e-05,0.15929,14.954,0.42715,109.9,2.3621,0.02157,0.010991,14.075,99.824,21.657,51.578,0.20694,42.74,0.42508,55.269,9.0338,2.0406,14.207,50.301,79.58,2.6963,0.52104,5.4496,2.4826,0.46879,2.3366,3.7401,6.0218,79.348,0.5724,5.5273e-05,16.626,5.8919,8.296,0.52104,1.0504,29.64,0.13711,0.2341,0.20968,47.781,0.11665,15.587,16.244,31.262,50.255,67.659,1.0127,30.12,11.694,1.8749,4.3162,6.5826,15.933,25.66,18.793,3.2091,1.7805,2.3575,9.3411,0.95378,1.0039,1.2621,35.335,8.296,22.382,5.991,1.5998,0.75874,12.797,16.773,13.651,45.373,0.33081,0.74859,0.34151,8.1703,11.995,2.6925,0.90802,1.0037,15.047,1.2621,0.054758,0.3565,2.3366,6.5826,32.092,0.61278,27.567,0.47928,37.356,12.858,0.13792,12.054,4.9028,0.36251,9.4303,2.7365,4.3162,4.3162,0.054758,10.101,2.8489,0.2031,0.75432,24.69,0.20446,98.953,1.8465,0.52104,0.059126,0.021795,9.8356,10.53,4.3162,3.2091,3.2118,0.82232,3.8744,33.783,0.11825,53.329,9.8068,0.077831,9.273,2.8943,6.5826,0.2563,1.0391,343.77,68.179,0.10103,11.249,0.32424,0.82983,2.3091,4.8707,0.30553,0.35147,5.5645,14.061,3.6065,23.644,14.911,66.454,1.12,0.059965,2.0028,3.5111,0.54096,3.0917,0.3078,0.42508,41.663,0.72401,4.3483,5.1448,0.52104,0.46338,6.5161,31.151,8.5945,0.12815,2.1664,72.615,17.232,72.882,2.7854,50.777,7.008,2.2361,3.2118,15.933,0.27976,23.879,17.823,18.84,8.9165,8.296,0.20928,2.3865,3.2625,0.13408,3.301,0.00075567,0.0090244,4.4028,7.5631,4.1629,74.53,51.395,36.969,0.43397,3.7128,2.1796,25.402,3.2899,1.8093,0.054758,24.912,8.8961,8.4346,4.3162,5.603,1.021,90.4,0.85566,8.296,34.094,0.7784,2.8884,12.672,15.665,3.8108,4.8475,16.306,15.393,9.8777,6.3258,59.007,8.3274,5.603,2.6461,0.24622,1.3845
0.14874,1.0332,0.55887,0.86088,0.55979,0.85728,4.3651,148.07,1.3746,996.22,2.5313,0.00023073,5.5488,64.174,0.59024,3.539,0.99201,31.577,0.01168,105.92,0.69949,7.1706,19.651,0.69176,1.8454,0.04959,0.029675,0.61563,0.26798,0.0098413,0.048925,0.064414,260.29,2.7293,2.7439,1.0678,1.4879,3.5025,7.1505,0.029675,2.3789,0.46451,0.65728,1.1222,0.0087377,18.972,1.3445,30.885,5.3554,3.2742,1.5214,1.9448,0.055022,0.28358,0.10535,24.731,0.26153,0.42236,6.418,10.083,6.0377,7.2682,0.095957,0.050282,108.95,0.10775,0.021074,0.071943,1.0125,7.1505,1.1376,2.9663,0.10476,0.085712,1.1016,0.15029,5.7293,8.6924,1.5858,0.91521,0.03858,0.57108,0.66653,0.2824,4.3528,4.8113,0.18173,0.071943,32.745,0.052602,0.048925,0.42236,1.2017,0.016349,0.86709,2.2975,0.35551,0.67067,0.66113,8.7573,1.0258,0.020646,0.44415,1.8408,0.26153,0.26153,32.745,0.69736,6.6118,0.020526,3.616,0.24354,0.0042922,58.034,8.8518,0.029675,0.28343,1.1999,1.2064,0.13804,0.26153,7.2682,0.10895,0.017263,0.13252,0.3705,0.56686,1.2023,33.554,0.22418,35.812,7.638,0.42236,1.2286,0.11738,3.325,318.39,0.0014274,0.23432,0.018404,0.01742,0.036365,0.096744,1.4646,7.0463,19.975,12.116,0.93449,10.888,34.869,1.1433,0.17244,0.0012588,0.067912,3.4911,2.5932,4.985,1.4755,0.01168,8.4521,20.801,0.27692,97.774,0.029675,2.2213,2.4132,1.3038,0.54323,0.61432,0.37055,22.377,0.69037,1.1541,3.5175,1.6831,0.25316,0.25261,0.10895,6.418,13.141,1.1946,1.9685,0.38894,1.0376,7.1505,179.29,319.33,3.0895,0.82148,0.034012,0.0036225,1.3256,0.093904,0.24681,0.07315,16.435,43.707,0.59169,230.12,0.68432,47.429,1.0943,13.326,323.17,32.745,0.24569,13.227,0.18276,0.26153,0.14912,0.11534,1.6887,0.045449,7.1505,1.1268,2.4399,0.32629,1.3443,1.2568,251.94,26.821,3.5873,1.3154,0.34452,0.054616,2.0491,0.092602,0.14912,88.512,0.0067475,0.029064
